Unnamed: 0,unique_id,big_score,small_score,txt,review_words,review_lenth,区位,餐饮,房间设施,娱乐设施,店内设施,服务,风格化,安全,卫生,价格
2095,219238,['s4'],"['s4', 's5', 's5']","['服务', '很好', '位置', '非常好', '设施', '非常好']",['在北京胡同里，很有风味，但是出租车一般不愿意进胡同，所以行李多的朋友要考虑下，周边很方便，吃得也多，是个好地方。#绝佳选址#'],66,1,0,0,0,0,0,1,0,0,0
2096,370813,['s1'],"['s1', 's1', 's1', 's1']","['隔音', '糟糕', '卫生', '糟糕', '服务', '糟糕', '安全', '糟糕']",['非常差的一次体验，与图片完全不符合【位置】因为要在南苑机场坐飞机，匆匆忙忙临时找的，也没怎么对比，看着是格林豪泰并且是连锁就住下了。司机师傅送到了我们不敢相信自己的眼睛，连门头都没有。【环境】很阴暗，很潮湿，味道很足，因为带着孩子，把床往床边推一下想要让床靠着墙，一地的烟头和垃圾出来了，当时也没想着拍照因为没想发差评，叫了工作人员来打扫，这个大叔不知道是不是***，态度很不好，很凶的样子，擦都没擦干净就转头要走。我说“叔您再给我拖把我擦擦吧，孩子愿意满地走。”他说“要擦哪！您说不就行吗！”态度很恶劣的说。床潮呼呼湿漉漉的感觉。空调一打开发出吱嘎吱嘎的响声。。。也是醉了。光线超级差，打开窗户就能够到对面的窗户，晒着大裤衩子，一点都不通风。只拍了厕所的图片，脏兮兮的，都没洗澡。【服务】一进门冷冷清清，我们在承德住过的都是一进门很热情问需不需要拿行李，跟前台的女服务员还闹了一些不愉快，虽然最后按照我的意愿解决了。但是以后打死都不会住格林豪泰了。她还说“下次您在这样我就不给您通融了”根本不是我们的过错好吗！我想说“我们以后也不会再来了”卫生服务环境都这么差。'],486,3,0,3,0,0,3,0,0,3,0
2097,1354616,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['亲，我也来点评一下。接送机及时，打过电话五六分钟车就到了，而且司机非常热情，给我们即开车门又提行礼。真是太热情了。到酒店也有专业提行礼的。前台服务也很到位。房间非常干净而且隔音效果好，门还是密码锁非常安全。早上整点发车，而且半点还有叫醒服务，服务还是全免费，不附加任何费用。所以我要特此好好评价一下。给网友们介绍。希望网友们到北京首都机场都去体验一下。同时也祝老板生意兴隆！'],191,0,0,1,0,2,1,0,1,1,0
2098,245037,['s4'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['满意的入住体验，亮点有三:一、老北京四合院，极具风情。公共区域是一个大院子，内有茂盛绿植和长凳。适合喝茶聊天；二、安全安静。从前厅进入居住区必须刷房卡，非房客和工作人员不能入内。因为位于北京老胡同属于文物保护区，所以晚上特别安静。三、前台小伙儿服务态度很好，英语表达很流畅，因为这里居住的老外不少。'],153,1,0,0,0,1,1,1,1,0,0
2099,570552,['s5'],"['s4', 's5', 's5', 's5']","['服务', '很好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']",['酒店坐落在主街上，晚上也很安全，旁边就是地铁站，离北京站只有地铁二号线一站的距离，交通十分方便。周围离大型商超也非常近，购物和吃饭都很方便。房间也不错，唯一的缺点就是热水不太热。不过整体的感觉还是不错的。'],106,1,0,2,0,2,0,0,1,0,0
2100,538801,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '隔音', '非常好', '安全', '非常好']",['从前门、天安门走过来还是有点距离的，但优点是安静，不影响休息。坐车地铁还算方便，周围吃东西很多选择。环境很好干净，热水充足，住的房间阳光很好，前台保洁都很负责，价位比其他快捷酒店低比杂七杂八的酒店高，定位准确。总的来说，很认可！'],118,1,0,1,0,2,1,0,0,0,1
2101,920152,['s1'],"['s1', 's1', 's3', 's1']","['卫生', '糟糕', '服务', '糟糕', '安全', '一般', '风格', '糟糕']","['这是花这么多钱住的最差的地方，脏乱差！无语啦，和网上的图片完全是两个样！墙皮脱落，马桶坏的，服务态度还不好，价位还挺高，差差差！', '看看衣架', '这是床单', '房间一角', '电视还是左右不平衡的']",106,0,0,3,0,0,0,0,0,3,3
2102,1413825,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']",['那天，因为我要去在首都经贸大学红庙校区参加重要的考试，周围的酒店又贵又差，突然发现新国贸饭店性价比超高，所以临时订了这里并且很快就确定有房了，谈到这里的交通情况，简直太方便了，这里是北京的CBD，并且靠近地铁站国贸站，是10号线和地铁一号线的交汇处，出行极其的方便。令人注意的是，酒店旁边有一个国贸商店，里面几乎全是名牌包包的专卖店，比如路易威登和古驰等等，还有很多高档餐厅，例如日本料理、韩国料理……外观上，整栋大楼高端大气，是全北京最高的三栋楼之一。客房内，装修时尚潮流，低调大方得体。特别是厕所和卫生间，装修风格现代简约创新，最令人感动的是那个落地窗，可以直接看到斜对面的中央电视台即大裤衩。除了大裤衩，正在建造中的中国尊也是像一条雪茄一样直插云间，那天晚上，我从客房的落地窗上望向北京城，无尽的灯火里哪一盏是为我而开？喃喃自语的我在无边的夜里迷失在灯与灯之间。另外，酒店前台的**非常有礼貌，最最重要的是，我没有信用卡，她竟然可以不收我押金，我非常非常的感动！还有，楼下的酒吧非常棒，还有二楼的餐厅。唯一的遗憾就是没有吃到酒店的丰盛好吃的精美自助早餐，我觉得下次有机会一定要来这里品尝一下震撼人心的早餐。'],510,1,1,1,1,2,1,1,0,0,1
2103,1276015,['s4'],"['s5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '安全', '非常好']",['服务态度很好，卫生也不错，交通方便，去天安门，前门，王府井，很方便。总得来说很好，值得一住。'],50,1,0,1,0,2,1,0,0,1,0
2104,1300109,['s1'],"['s1', 's1', 's1', 's1']","['卫生', '糟糕', '服务', '糟糕', '隔音', '糟糕', '安全', '糟糕']","['各种差评，没有纸拖鞋，是洗澡堂子的拖鞋，拖鞋是脏的。空调破旧，声音很大，不能一直开着。', '淋雨设备，喷头是坏的，不隔音，走廊有人说话，关着门，屋子里听的很清楚。', '唯一是价格是周边比较低的。']",103,2,0,3,0,2,0,0,0,3,1
2105,1582151,['s2'],"['s3', 's2', 's2', 's3']","['卫生', '一般', '服务', '差', '风格', '差', '安全', '一般']","['和朋友来怀柔办事儿，随意找了一个最便宜能住一晚的宾馆……', '入住时前台妹子的 态度确实不敢恭维，面无表情的完成了入住手续（历时5分钟）。全程都是我们哥俩儿配合的好不好？！接下来给我们选了2层和3层的两间房，我在入住之前明明选择了相邻房间的好嘛！我也不计较了，也就是办事儿住一晚而已…', '接下来入住时才知道，2层的房间就在楼梯旁边。（这明明就是门房儿，于我订房时选择安静的房间大庭相径）然后就在一晚上上上下下的“享受中”入眠。这感觉简直太TM酸爽了！让我怎么休息好？', '多了的评价我也不想再多给了，毕竟就是一晚的事儿。但出于防微杜渐的角度来讲，前台妹子和管理方应该痛定思痛了，毕竟你们做的不是一锤子买卖！房屋设施和装修我不想多说，毕竟是这么便宜的房。我不奢求星级标准，但也不希望破破烂烂的环境对应我付的房费。', '就酱吧！']",371,0,0,3,0,0,3,0,0,0,2
2106,1370391,['s5'],"['s4', 's5', 's5', 's4']","['卫生', '很好', '服务', '非常好', '风格', '非常好', '安全', '很好']",['第一次体验无前台的智能管家公寓酒店，还是挺不错的，就是房门不能反锁门缝有点大，直接拉低了安全系数。床很舒服，超赞👍，但是卫生还有待加强…浴室柜有点漏水…其他都不错，楼下饭店也很多，不用担心早餐！总体好评，以后有机会还会体验别的城市的斑斓家😄'],124,1,0,1,0,0,0,0,3,2,0
2107,1263524,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['风格很鲜明，适合独自旅行的朋友哦。可以结交好多异国异地的朋友呢'],35,0,0,2,0,1,0,1,0,0,0
2108,1308508,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['小阿姨服务态度超级好 卫生也做的很清洁 人热情开朗 来者行孙有这样的服务简直太棒了！'],46,0,0,0,2,2,1,0,0,1,0
2109,725574,['s1'],"['s2', 's2', 's2', 's2']","['服务', '差', '位置', '差', '设施', '差', '早餐', '差']",['首都的这种酒店卫生，太恐怖了，二三线城市都比不上，被褥潮湿，第一次被这种酒店卫生搞的心情极差！'],51,0,0,3,0,0,0,0,0,3,0
2110,53334,['s4'],"['s5', 's5', 's4', 's4']","['卫生', '非常好', '服务', '非常好', '风格', '很好', '安全', '很好']",['宾馆位置还不错，也能停车，就是停车场还太小了些，停不了几辆车。宾馆安全整体也还算好。卫生情况不错，毕竟是新装修的，看上去的感觉很好。服务也不错，开房，退房，开发票什么的都还不错。宾馆唯一不足的地方在卫生间的淋浴间干湿分离做得不好，淋浴后卫生间变得很湿，上顾所感觉不方便了。'],140,2,0,3,0,0,1,0,1,1,0
2111,1557355,['s1'],"['s1', 's2', 's4', 's2']","['卫生', '糟糕', '服务', '差', '风格', '很好', '安全', '差']",['只能差，看图就知道了，房间热水不热，没有吹风机，没有纱窗，有小虫子，厕所超级味，不值这个价钱'],50,0,0,3,0,0,0,0,0,3,0
2112,186919,['s5'],"['s4', 's5', 's5', 's5']","['卫生', '很好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['四合小院，十分清净，院中有巨大杏树一棵，端午期间，恰好杏黄时节，微风入院，则杏随风而落，偶踏而行之，满院皆杏泥也。', '房型四种，架子床、砖炕、挑高层、双人床，皆有意趣。海市房有挑高半层，床铺即此处。', '院中有黑黄二猫，跳跃打闹，颇为有趣。', '院中有楼梯达天台，可晾晒衣物。', '唯不足处：海市房淋浴破旧，隔音效果差。']",169,2,2,2,0,1,0,1,0,0,0
2113,1140835,['s2'],"['s2', 's3', 's2', 's3']","['卫生', '差', '服务', '一般', '隔音', '差', '安全', '一般']",['选择的是经济适用房，相当于负层，挨着后门的出口，是最后一个屋，房间床单不干净，好多破的口子，问前台，它门回答说经济适用房房间就这样，其他的还凑合，服务态度还一般。'],85,0,0,3,0,2,2,0,0,3,0
2114,399275,['s4'],"['s5', 's4', 's4', 's5']","['卫生', '非常好', '服务', '很好', '隔音', '很好', '安全', '非常好']",['可以免费停车，房间比较简陋，凑合住住还可以，电梯需要刷卡'],32,0,0,3,0,2,0,0,1,0,0
2115,700017,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['先给个总评吧！满意！', '分别说说优缺点。', '优点：位置方便 ！离大栅栏主要商业街就隔一马路。距离前门地铁站步行5分钟不到，距离天安门广场也就步行10分钟不到。酒店周围吃的也很多，快餐咖啡名小吃都有！酒店卫生情况不错，服务态度好，很亲和！装修和房间的设施都很有北京特色。', '缺点：酒店卫生间设计不合理，表面做了干湿分区，不过起不到效果（我们住的房间是这样，不知道其他房间怎么样！而且不好意思，没拍照，所谓无图无真相，我就不多说了。），房间隔音不好，每天晚上都能听到半夜起来去看升旗的人的动静，呵呵！', '不过出门旅游，酒店也就是晚上休息的，时间也不长，主要还是交通和日常方便最重要吧，所以总体来说还是推荐入住的。']",316,1,0,2,0,1,1,1,0,1,0
2116,1432682,['s4'],"['s4', 's5', 's4', 's4']","['卫生', '很好', '服务', '非常好', '风格', '很好', '安全', '很好']",['房间装修简约，干净整洁，床用些硬但是也可以接受的那种，卫生间简单也是看上去干干净净的，洗漱杯用一次性杯子还是挺放心的，离机场不远，有机场接送，每个整点送机，过半接机，司机师傅非常好，有耐心、行李箱帮着拎上拎下很暖心。'],112,1,0,1,0,0,1,2,0,1,0
2117,1323431,['s5'],"['s5', 's4', 's5', 's3']","['服务', '非常好', '位置', '很好', '设施', '非常好', '早餐', '一般']","['商务出差，地理位置要求选择这个位置，附近酒店也就这个性价比高，算是干净的了。毕竟快捷酒店卫生条件都不好，所以说像这个酒店这样子卫生条件的，我觉得已经非常好了。', '总体来说还是满意的，如果后续还要过来这边，会继续选择这里的。公交比较方便，附近超市，水果店，便利店，邮局都有，但是唯一的不好就是没有地铁站，希望酒店对老客户给予优惠活动价格或者赠送早餐之类的']",182,1,0,1,0,0,0,0,0,1,1
2118,661907,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '隔音', '非常好', '安全', '非常好']","['定的单人间 到店没有了 免费升级双人间 赞', '客房在一楼 窗外就是酒店后院儿', '床上干净整洁', '床头柜东西摆放整齐', '厕所很干净 卫生纸好评']",82,0,0,1,0,0,1,0,0,1,0
2119,655998,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']","['酒店夜景，特别漂亮，位置就在景区入口，出入很方便', '酒店房间，有露台可出去观景', '房间很大，1.2的床也很舒服，空间很宽敞', '酒店大厅非常高大上', '房间卫生间很大，淋浴，浴缸配置齐全', '我们是在淡季的时候来的，酒店价格也很合理，同时入住酒店景区门票价格还可以优惠，录了指纹以后，可以无限次进入景区。']",163,1,0,1,0,1,0,0,0,0,1
2120,1349103,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['大床布置的很温馨，又干净！', '卫生间没有一点异味！非常的干净！', '密码门很开全，出门都不用带卡，非常的方便！', '墙面风格设计的非常温馨，让人之旷神怡啊😄', '房间整体住得很舒心，店老板也很客气，暖气也很给力，真的有回家的感觉！']",124,0,0,1,0,1,1,1,1,1,0
2121,498534,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['酒店紧临东四地铁口和116、106、128次等公交车站，交通非常方便；周围几个胡同内有各种口味家常餐馆，可口且价格实惠；本人预订的是经济双床房，到店后没有了，前台主动给调了间标准双床房且不加收房费，非常大气；医院开出的针剂需冷藏保存，向前台提出后，酒店很爽快地同意免费存放在员工自用冰箱内，非常感谢；入住房间卫生条件很好，24小时供应热水，环境清静，免费wifi、有线电视、开水器等必备设施齐全，价格适中，非常适合来京出差、旅游、看病住宿。', '再次对京春万里路青年酒店的关照表示感谢！']",248,1,0,1,0,1,1,0,0,1,2
2122,1263582,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['室内非常暖和，环境很不错，地段也不错，离公交地铁站都很近。到店后10人间没有了，前台小姐姐给升级了4人间，态度特别好。店内还有猫，满足了我这个超级喜欢猫的撸猫的愿望。'],87,1,0,1,0,1,1,0,0,0,0
2123,483341,['s3'],"['s4', 's3', 's1', 's3']","['卫生', '很好', '服务', '一般', '隔音', '糟糕', '安全', '一般']",['房间有点旧，但是收拾地很整洁。窗外有个小园子，不靠马路边很安静风光挺好。窗户边上有颗大树，挡住了阳光很凉快。唯一不好的就是隔音效果太差，早上醒来能听到隔壁的流水声。本想再住一晚的，奈何第二天就涨了100块，有机会下次还来住。'],116,0,0,3,0,0,0,0,0,1,3
2124,865730,['s4'],"['s4', 's5', 's5', 's3']","['卫生', '很好', '服务', '非常好', '风格', '非常好', '安全', '一般']",['农家院距离硅化木景区特别的近，两层小楼，一楼是大炕，能住四个人，二楼的房间一张双人床，一张单人床，房间也很宽敞，老板娘人也很好，知道我们是一家人，还特意搬出去，给我们腾地方，早饭吃的炸油饼，很好吃！下次还会再去的！'],111,1,1,2,0,2,1,0,0,0,0
2125,1095642,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['老板为人处事方式特殊，因为知道我们是残疾人，怕我们听不懂，主动学习手语和笔谈，服务质量和环境卫生管理非常不错的，感谢老板帮我们化解很多问题。实话实说，酒店位置极佳，附近步行5分钟有北京太阳宫地铁，凯德大厦美食中心城，夜市烧烤地带，国美电器商场，交通更方便了。下次来北京还光顾这家！'],144,1,0,1,0,2,1,0,0,1,0
2126,1169690,['s5'],"['s5', 's4', 's5', 's5']","['卫生', '非常好', '服务', '很好', '隔音', '非常好', '安全', '非常好']",['位置在地铁六里桥东站步行十分钟左右，周边很多吃饭的地方。房间很干净，唯一不足的是地板看着让人不舒服。'],54,1,0,3,0,0,0,0,0,1,0
2127,422648,['s5'],"['s5', 's5', 's5', 's5', 's5', 's5']","['餐饮服务', '非常好', '环境卫生', '非常好', '位置交通', '非常好', '设备设施', '非常好', '服务质量', '非常好', '周边环境', '非常好']","['位置略偏，紧靠五环，不过很清静，，其实找不到的可以跟着389路公交走，并没有想评论里说得那五一小长假的第一天中午抵达酒店，进入酒店时，就闻到熟悉的味道，宾至如归的感觉么难找，饭店邻近历史悠久的国家4A级旅游区八大处公园，远眺风景秀丽的香山，北伴永定河，西靠五环路，东侧为120公顷锦绣大地农业科技示范园，距北京奥林匹克射击馆乘车10分钟左右，位置十分优越，交通出行十分便利', '酒店的大堂', '应该是个小餐厅', '度假来这里还是很不错的选择。']",228,1,0,0,0,2,0,1,0,0,0
2128,1452785,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '卫生', '非常好']",['房间卫生，位置很好！喜欢它的历史!关键是服务态度好!出行很方便哦！'],37,1,0,1,0,2,1,0,0,1,0
2129,1430622,['s5'],"['s5', 's5', 's5', 's4']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '很好']",['完美！环境非常好，软硬件设施齐全，接机服务细心周到。还有值得一提的是，酒店可以自助打印，服务真周到。'],54,1,0,1,0,1,1,0,0,0,0
2130,1370788,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['房东姐姐超级nice，房间超温馨，超干净，卫生间虽然是公用的，但也打扫的干净整洁。办理完入住，房东会给你一个干净的小毛巾，干净的拖鞋，还有一次性纸杯和牙具。', '公寓位置也不错，出小区有公交车和共享单车可以用，出行方便。房间性价比很高，值得推荐!']",128,1,0,1,0,0,1,0,0,1,1
2131,1355022,['s4'],"['s5', 's4', 's3', 's4']","['卫生', '非常好', '服务', '很好', '隔音', '一般', '安全', '很好']",['一进屋觉得很卫生，虽房间不大，但整齐一致也小而温馨，很安全，地理位置也很好，方便快捷，楼下有很多小吃吃，没事时可以去溜达一圈，不愁吃不饱，唯一觉得不是满意的地方，就是卫生间的坐便水，总是时不时流，吵的很厉害，就连关住门都影响着，望这一点店家注意改善。'],129,0,0,3,0,0,0,1,0,1,0
2132,1276596,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['酒店地理位置', '特别好，就在前门地铁站边上，适合早起看升旗。旁边就是便利店早餐店，真的非常便利。酒店有门禁，需要刷卡才能进客房，感觉特别安全！最赞的是工作人员都非常有礼貌，见面都会主动问好。房间布局很合理，麻雀虽小，五脏俱全，毕竟是在寸土寸金的北京，可以理解！在这住了三个晚上，一家人特别满意，感谢皓阳晚安酒店']",161,1,0,1,0,0,1,0,1,0,0
2133,1389024,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['做为乡村农家乐，很有特点，店家也特别热情好客。必须给五星，从雾灵山北门出来，10分钟可到。', '5星好评，感觉是附近条件比价好的，同时 店家很热情，店后还有一片水，青山绿水美极了。']",95,1,0,0,0,1,1,0,0,0,0
2134,1574389,['s5'],"['s4', 's5', 's5', 's4']","['卫生', '很好', '服务', '非常好', '风格', '非常好', '安全', '很好']",['前台服务员不错，很有细心解决客人问路情况，卫浴里面花洒不好，多多改进。马桶底下生锈，不知道酒店服务员对一个人有意见，不会安排最好设备给我住，拖鞋还是旧，想故意欺负我一个人，唉声叹气的对（去哪儿）说清楚。谢谢配合'],109,2,0,3,0,0,1,0,0,0,0
2135,1297029,['s5'],"['s5', 's5', 's4', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '很好', '安全', '非常好']","['服务热情周到，彬彬有礼；房间干净整洁，床单，被褥，毛巾，都洗的挺白的，看来这家宾馆的管理是比较规范的；房间是比较安静的，窗户都按的有防盗护网，安全设施较完备，卫生间的热水器挺好用的，水流很好，房间与房间的距离很好不近不远的；', '和我一块出行的朋友感冒了，发烧，头疼的厉害，快晚上六点了，一想着去医院挂号，排队，头都大了，服务员知道后，说附近有个卫生室，大夫医术不错，我们抱着试试看的心情去了，去了经大夫一看，拿了二种药，吃药后一个小时不到，朋友的症状就好多了，，真是让人挺感动的，朋友少受罪，还仅仅只花了，一，二十元钱就都办的妥妥的，第二天，我们要去二环边上办点事，也不熟悉交通线路，老板亲自再网上查找了好半天，还在北京公交线路图上把线路都搜好，公交线路地图图都下载好，用微信传到我的手机上，我们都不知道说什么好了，给他们家孩子买了些水果，点心想表示一下我们的感谢之意，谁知道他们执意不肯收，还一再的说这是他们应该做的，想想我们住五星星级的酒店那时，也不过如此周到了，这边吃的也挺实惠，挺多的，沙县小吃，川菜馆，湘菜馆，麻辣烫，烤鸭烤鱼，水果店，也特别方便。']",485,1,0,1,0,0,1,0,1,1,0
2136,1019961,['s5'],"['s4', 's5', 's4', 's4']","['服务', '很好', '位置', '非常好', '设施', '很好', '卫生', '很好']","['被子上有污迹，唯一不满意的地方', '花洒还可以，水挺大的，地方也不算狭窄', '洁具是科勒的，看着挺好，毛巾也干净', '房间看着挺整洁的，感觉不错', '廊窗就是对着走廊的一个宽度和手掌长度差不多的长条窗户，感觉跟没有差不多', '这个推拉门是装饰用的，不能动，但里面有灯，打开以后就感觉是外面天亮了一样，很赞的设计']",164,0,0,1,0,0,0,0,0,2,0
2137,1453515,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '隔音', '非常好', '安全', '非常好']",['格林豪泰快捷酒店于家务科技园区店绝对是意外惊喜，没想到相对偏僻的于家务乡还有这样一家难得的优质快捷酒店。预定的是大床房，一楼前台接待态度特别亲切，上楼必须刷卡，安全性很好。房间比想象中的面积大很多，有窗户，床单被罩换新而且很干净，洗漱用具也清洁单位，最棒的就是洗澡水温很稳定很舒服，总体来说相当满意！'],154,2,0,1,0,1,1,0,1,1,0
2138,690560,['s4'],"['s3', 's4', 's4', 's5']","['服务', '一般', '位置', '很好', '设施', '很好', '早餐', '非常好']",['明显感觉这不是商务酒店，应该是当地人约会聊天的见面地点。必须要说的是作为明星酒店的客房细节设计、洗漱用品的舒适度、丰富可口的早餐、整体酒店内饰的用料都是很扎实的，担得起这个价格和牌子，但是遗憾的是从礼宾到客房服务中心的电话铃，你都会觉得，硬件和软件之间的悬殊，不信可以尝试拨打客房服务电话，或者应该说，你不打火警电话是不会有人鸟你的，晚上如此，早上也是如此，呵呵了～～'],188,0,1,1,0,1,3,0,0,0,0
2139,1054589,['s5'],"['s5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好']",['谢谢**阿姨，来到北京的第一天就感受到热情与周到。带着孩子和老人，阿姨给升级了房间，贴心舒心。离北京站不远，一站地，临近2，5号地铁口五六分钟路程，北京旅游地铁是首选，凉爽快捷。周边新世界百货，老北京炸酱面，711便利店，北京早餐，吃饭买水果都很方便。自由行，阿姨会把景点的路程微信发过来，细心体贴。'],154,1,0,1,0,0,1,0,0,0,0
2140,1414528,['s5'],"['s4', 's5', 's4', 's5']","['卫生', '很好', '服务', '非常好', '风格', '很好', '安全', '非常好']",['住了三晚，两天标间，一天豪华大床，标间有点小，大床房，空间很大，沙发放开又是个1.5米的床，三人住的很宽松，酒店在小区边，周围吃的不少，离汽车站不远，但地铁站好像有些距离，不过班车可比地铁便宜不少呢😄。距离佑安医院挺近的。'],115,1,0,2,0,0,0,0,0,0,0
2141,1015038,['s4'],"['s4', 's4', 's4']","['服务', '很好', '位置', '很好', '设施', '很好']",['离金台夕照站很近，对面就是央视大楼，泳池很好，房间不错，卫生间超大，服务挺好，还给送了🍊，就是不知道四天只有两天送🍊，为什么呢'],67,0,0,1,1,0,1,0,0,0,0
2142,416740,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['位置好交通方便，大床舒适好睡，厨房用具齐全，密码锁开门不用担心钥匙丢失或忘在房间，值得再次入住。'],52,1,0,1,0,0,0,0,0,0,0
2143,1381917,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']","['先说优点吧！价格合理，该有的都有，上电梯需要刷卡，安全系数很高，卫生间也比较干净，被子毛巾什么的 卫生都做得很到位，枕头也很舒服，楼下也有24小时便利超市，免费给办了卡，也免费给升级了商务大床房，客户经理也很贴心...用私人号码发了信息告知有事可以电联.', '缺点呢 主要是1，在北京的西北方吧 交通不是特别便利 地铁无法直达，需要打车...2，洗漱产品略差了一些 假日酒店声名在外 牙刷可以更好一些吧，3，隔音效果略差，隔壁半夜不睡聊天的声音若隐若现...', '总的来说 ，还是很良心的，毕竟在北京二环边上，寸土寸金，喜欢玩儿的，走路去后海也很近.', '别的嘛也没什么了，见仁见智吧！感谢']",302,2,0,3,0,2,1,0,1,0,1
2144,977114,['s3'],"['s3', 's4', 's3', 's3']","['服务', '一般', '位置', '很好', '设施', '一般', '卫生', '一般']",['住的是个阁楼，房间好小，住里面的容易磕头，性价比不高，无非离地铁站近一点但也得走个10分钟左右，还有就是超级不隔音，晚上睡不好'],67,2,0,3,0,2,0,0,0,0,3
2145,996134,['s4'],"['s5', 's4', 's5', 's5']","['卫生', '非常好', '服务', '很好', '风格', '非常好', '安全', '非常好']",['房间配套设施需加强，免费早餐需改善、但客栈风格独特、风景秀丽足以迷补之前的不足．总的来讲我个人很喜欢这间客栈．我7月二十九日入住了北京长城客栈山景房，进入客栈接待处，接待人员很热情．最后提醒大家一下，网上预订成功后，还需打电话给客栈客服预留房间。'],127,2,3,3,0,1,1,1,0,0,0
2146,910387,['s5'],"['s4', 's5', 's5', 's4', 's4', 's4']","['设备设施', '很好', '环境卫生', '非常好', '服务质量', '非常好', '地理位置', '很好', '餐饮服务', '很好', '性价比', '很好']",['服务很不错，前台帅哥很热情的。房间干净，装修都很新的，环境很优静晚上睡的不错。因带小朋友到北京玩，交通都算方便，走不远有公交站，约3站就可接地铁到各景点了，到天坛公园步行约半小时就到。'],96,1,2,1,0,0,0,0,0,1,0
2147,1257611,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']",['酒店环境非常棒，室内外温泉很不错，还有鱼疗，房间宽敞明亮，配套实施设备齐全，健身房很好。服务态度非常好，很有礼貌。酒店咖啡厅自助餐很好，早餐也很丰富。适合家庭出游，附近有采摘园，城堡酒店外观设计风格独特。可以在室外放风筝，骑车。'],118,1,1,1,1,1,1,1,0,0,0
2148,580632,['s1'],"['s1', 's1', 's1', 's4']","['卫生', '糟糕', '服务', '糟糕', '风格', '糟糕', '安全', '很好']",['非常差！服务差！卫生差！第一天晚上11点到酒店洗澡没热水，前台姐姐说我来的太晚，她的意思是我太晚洗澡所以没赶上热水，她说锅炉第二天才能修好，让我开空调，用凉水好歹洗洗，还得意的告诉我他们宾馆是国企，我不知道有没有热水跟国企有什么关系！！第二天我跟前台反应房间里始终没有Wi-Fi，前台姐姐不耐烦的说明天下午可以修，好在旁边一个岁数大的师傅说帮我看看。卫生也挺差，比连锁酒店差一些，床头没有插座，手机充电不方便。总之除了位置好，别的方面真心不推荐'],226,1,0,3,0,0,3,0,0,3,0
